Export Channel Data with rate of 32 samples per second.

Client: 999 - Test Test	Channel Set: Test Channel Set.chs
Session Date: 9/3/2010		Session Time: 3:04:05 PM
Start Time: 00:00:00.000		End Time: 00:02:04.063

Time,SC-Pro/Flex - 1B
39.09375000000,2.354
39.12500000000,2.354
39.15625000000,2.353
39.18750000000,2.353
39.21875000000,2.353
39.25000000000,2.353
39.28125000000,2.353
39.31250000000,2.353
39.34375000000,2.352
39.37500000000,2.352
39.40625000000,2.352
39.43750000000,2.352
39.46875000000,2.352
39.50000000000,2.353
39.53125000000,2.353
39.56250000000,2.353
39.59375000000,2.353
39.62500000000,2.354
39.65625000000,2.353
39.68750000000,2.353
39.71875000000,2.352
39.75000000000,2.352
39.78125000000,2.353
39.81250000000,2.353
39.84375000000,2.352
39.87500000000,2.353
39.90625000000,2.353
39.93750000000,2.353
39.96875000000,2.353
40.00000000000,2.353
40.03125000000,2.353
40.06250000000,2.354
40.09375000000,2.354
40.12500000000,2.354
40.15625000000,2.354
40.18750000000,2.355
40.21875000000,2.356
40.25000000000,2.357
40.28125000000,2.358
40.31250000000,2.359
40.34375000000,2.361
40.37500000000,2.362
40.40625000000,2.364
40.43750000000,2.365
40.46875000000,2.367
40.50000000000,2.370
40.53125000000,2.372
40.56250000000,2.374
40.59375000000,2.377
40.62500000000,2.380
40.65625000000,2.383
40.68750000000,2.387
40.71875000000,2.391
40.75000000000,2.394
40.78125000000,2.399
40.81250000000,2.403
40.84375000000,2.407
40.87500000000,2.411
40.90625000000,2.416
40.93750000000,2.421
40.96875000000,2.426
41.00000000000,2.431
41.03125000000,2.436
41.06250000000,2.441
41.09375000000,2.446
41.12500000000,2.451
41.15625000000,2.456
41.18750000000,2.461
41.21875000000,2.466
41.25000000000,2.471
41.28125000000,2.476
41.31250000000,2.480
41.34375000000,2.484
41.37500000000,2.488
41.40625000000,2.492
41.43750000000,2.495
41.46875000000,2.498
41.50000000000,2.502
41.53125000000,2.505
41.56250000000,2.508
41.59375000000,2.511
41.62500000000,2.514
41.65625000000,2.516
41.68750000000,2.519
41.71875000000,2.521
41.75000000000,2.523
41.78125000000,2.525
41.81250000000,2.527
41.84375000000,2.529
41.87500000000,2.531
41.90625000000,2.533
41.93750000000,2.535
41.96875000000,2.537
42.00000000000,2.538
42.03125000000,2.539
42.06250000000,2.540
42.09375000000,2.540
42.12500000000,2.541
42.15625000000,2.540
42.18750000000,2.540
42.21875000000,2.540
42.25000000000,2.539
42.28125000000,2.539
42.31250000000,2.538
42.34375000000,2.537
42.37500000000,2.537
42.40625000000,2.536
42.43750000000,2.535
42.46875000000,2.534
42.50000000000,2.533
42.53125000000,2.532
42.56250000000,2.531
42.59375000000,2.530
42.62500000000,2.529
42.65625000000,2.528
42.68750000000,2.527
42.71875000000,2.525
42.75000000000,2.524
42.78125000000,2.523
42.81250000000,2.521
42.84375000000,2.520
42.87500000000,2.519
42.90625000000,2.517
42.93750000000,2.516
42.96875000000,2.514
43.00000000000,2.512
43.03125000000,2.510
43.06250000000,2.508
43.09375000000,2.506
43.12500000000,2.504
43.15625000000,2.502
43.18750000000,2.500
43.21875000000,2.498
43.25000000000,2.496
43.28125000000,2.494
43.31250000000,2.493
43.34375000000,2.491
43.37500000000,2.488
43.40625000000,2.485
43.43750000000,2.483
43.46875000000,2.482
43.50000000000,2.480
43.53125000000,2.478
43.56250000000,2.476
43.59375000000,2.475
43.62500000000,2.474
43.65625000000,2.472
43.68750000000,2.470
43.71875000000,2.469
43.75000000000,2.468
43.78125000000,2.466
43.81250000000,2.465
43.84375000000,2.463
43.87500000000,2.462
43.90625000000,2.461
43.93750000000,2.460
43.96875000000,2.458
44.00000000000,2.456
44.03125000000,2.455
44.06250000000,2.454
44.09375000000,2.452
44.12500000000,2.451
44.15625000000,2.449
44.18750000000,2.448
44.21875000000,2.447
44.25000000000,2.445
44.28125000000,2.444
44.31250000000,2.443
44.34375000000,2.442
44.37500000000,2.441
44.40625000000,2.439
44.43750000000,2.438
44.46875000000,2.437
44.50000000000,2.436
44.53125000000,2.435
44.56250000000,2.435
44.59375000000,2.434
44.62500000000,2.433
44.65625000000,2.432
44.68750000000,2.431
44.71875000000,2.430
44.75000000000,2.429
44.78125000000,2.429
44.81250000000,2.428
44.84375000000,2.427
44.87500000000,2.426
44.90625000000,2.426
44.93750000000,2.426
44.96875000000,2.425
45.00000000000,2.425
45.03125000000,2.426
45.06250000000,2.426
45.09375000000,2.427
45.12500000000,2.427
45.15625000000,2.429
45.18750000000,2.430
45.21875000000,2.432
45.25000000000,2.434
45.28125000000,2.436
45.31250000000,2.439
45.34375000000,2.442
45.37500000000,2.445
45.40625000000,2.449
45.43750000000,2.453
45.46875000000,2.458
45.50000000000,2.463
45.53125000000,2.469
45.56250000000,2.475
45.59375000000,2.481
45.62500000000,2.488
45.65625000000,2.495
45.68750000000,2.502
45.71875000000,2.511
45.75000000000,2.519
45.78125000000,2.529
45.81250000000,2.538
45.84375000000,2.548
45.87500000000,2.558
45.90625000000,2.568
45.93750000000,2.578
45.96875000000,2.588
46.00000000000,2.598
46.03125000000,2.609
46.06250000000,2.619
46.09375000000,2.630
46.12500000000,2.640
46.15625000000,2.651
46.18750000000,2.661
46.21875000000,2.671
46.25000000000,2.680
46.28125000000,2.690
46.31250000000,2.699
46.34375000000,2.707
46.37500000000,2.715
46.40625000000,2.723
46.43750000000,2.729
46.46875000000,2.736
46.50000000000,2.743
46.53125000000,2.749
46.56250000000,2.756
46.59375000000,2.762
46.62500000000,2.767
46.65625000000,2.773
46.68750000000,2.778
46.71875000000,2.783
46.75000000000,2.787
46.78125000000,2.791
46.81250000000,2.795
46.84375000000,2.799
46.87500000000,2.802
46.90625000000,2.805
46.93750000000,2.808
46.96875000000,2.811
47.00000000000,2.813
47.03125000000,2.815
47.06250000000,2.816
47.09375000000,2.818
47.12500000000,2.820
47.15625000000,2.821
47.18750000000,2.821
47.21875000000,2.821
47.25000000000,2.820
47.28125000000,2.820
47.31250000000,2.819
47.34375000000,2.818
47.37500000000,2.817
47.40625000000,2.816
47.43750000000,2.815
47.46875000000,2.813
47.50000000000,2.812
47.53125000000,2.811
47.56250000000,2.810
47.59375000000,2.809
47.62500000000,2.808
47.65625000000,2.807
47.68750000000,2.806
47.71875000000,2.805
47.75000000000,2.804
47.78125000000,2.803
47.81250000000,2.802
47.84375000000,2.801
47.87500000000,2.801
47.90625000000,2.800
47.93750000000,2.799
47.96875000000,2.798
48.00000000000,2.797
48.03125000000,2.796
48.06250000000,2.795
48.09375000000,2.794
48.12500000000,2.792
48.15625000000,2.790
48.18750000000,2.788
48.21875000000,2.786
48.25000000000,2.784
48.28125000000,2.783
48.31250000000,2.782
48.34375000000,2.780
48.37500000000,2.779
48.40625000000,2.778
48.43750000000,2.777
48.46875000000,2.776
48.50000000000,2.775
48.53125000000,2.775
48.56250000000,2.775
48.59375000000,2.775
48.62500000000,2.775
48.65625000000,2.775
48.68750000000,2.775
48.71875000000,2.775
48.75000000000,2.775
48.78125000000,2.774
48.81250000000,2.774
48.84375000000,2.774
48.87500000000,2.773
48.90625000000,2.773
48.93750000000,2.772
48.96875000000,2.772
49.00000000000,2.771
49.03125000000,2.770
49.06250000000,2.768
49.09375000000,2.766
49.12500000000,2.765
49.15625000000,2.763
49.18750000000,2.761
49.21875000000,2.760
49.25000000000,2.758
49.28125000000,2.756
49.31250000000,2.755
49.34375000000,2.753
49.37500000000,2.751
49.40625000000,2.749
49.43750000000,2.748
49.46875000000,2.746
49.50000000000,2.744
49.53125000000,2.743
49.56250000000,2.741
49.59375000000,2.739
49.62500000000,2.738
49.65625000000,2.736
49.68750000000,2.734
49.71875000000,2.732
49.75000000000,2.730
49.78125000000,2.728
49.81250000000,2.726
49.84375000000,2.724
49.87500000000,2.723
49.90625000000,2.721
49.93750000000,2.719
49.96875000000,2.717
50.00000000000,2.715
50.03125000000,2.712
50.06250000000,2.710
50.09375000000,2.707
50.12500000000,2.705
50.15625000000,2.703
50.18750000000,2.700
50.21875000000,2.698
50.25000000000,2.696
50.28125000000,2.694
50.31250000000,2.692
50.34375000000,2.690
50.37500000000,2.687
50.40625000000,2.685
50.43750000000,2.683
50.46875000000,2.681
50.50000000000,2.679
50.53125000000,2.678
50.56250000000,2.676
50.59375000000,2.674
50.62500000000,2.673
50.65625000000,2.671
50.68750000000,2.670
50.71875000000,2.669
50.75000000000,2.667
50.78125000000,2.666
50.81250000000,2.664
50.84375000000,2.663
50.87500000000,2.662
50.90625000000,2.660
50.93750000000,2.658
50.96875000000,2.657
51.00000000000,2.655
51.03125000000,2.654
51.06250000000,2.652
51.09375000000,2.651
51.12500000000,2.648
51.15625000000,2.647
51.18750000000,2.646
51.21875000000,2.645
51.25000000000,2.643
51.28125000000,2.641
51.31250000000,2.640
51.34375000000,2.639
51.37500000000,2.638
51.40625000000,2.635
51.43750000000,2.633
51.46875000000,2.633
51.50000000000,2.635
51.53125000000,2.633
51.56250000000,2.631
51.59375000000,2.630
51.62500000000,2.631
51.65625000000,2.631
51.68750000000,2.629
51.71875000000,2.627
51.75000000000,2.626
51.78125000000,2.627
51.81250000000,2.626
51.84375000000,2.624
51.87500000000,2.622
51.90625000000,2.621
51.93750000000,2.620
51.96875000000,2.619
52.00000000000,2.616
52.03125000000,2.615
52.06250000000,2.614
52.09375000000,2.614
52.12500000000,2.612
52.15625000000,2.611
52.18750000000,2.610
52.21875000000,2.610
52.25000000000,2.609
52.28125000000,2.607
52.31250000000,2.607
52.34375000000,2.607
52.37500000000,2.606
52.40625000000,2.605
52.43750000000,2.603
52.46875000000,2.603
52.50000000000,2.602
52.53125000000,2.601
52.56250000000,2.600
52.59375000000,2.599
52.62500000000,2.598
52.65625000000,2.598
52.68750000000,2.596
52.71875000000,2.596
52.75000000000,2.595
52.78125000000,2.594
52.81250000000,2.593
52.84375000000,2.591
52.87500000000,2.591
52.90625000000,2.589
52.93750000000,2.588
52.96875000000,2.588
53.00000000000,2.587
53.03125000000,2.586
53.06250000000,2.585
53.09375000000,2.584
53.12500000000,2.583
53.15625000000,2.582
53.18750000000,2.582
53.21875000000,2.581
53.25000000000,2.580
53.28125000000,2.580
53.31250000000,2.580
53.34375000000,2.579
53.37500000000,2.578
53.40625000000,2.578
53.43750000000,2.577
53.46875000000,2.577
53.50000000000,2.576
53.53125000000,2.576
53.56250000000,2.575
53.59375000000,2.574
53.62500000000,2.574
53.65625000000,2.573
53.68750000000,2.572
53.71875000000,2.571
53.75000000000,2.570
53.78125000000,2.569
53.81250000000,2.568
53.84375000000,2.567
53.87500000000,2.567
53.90625000000,2.566
53.93750000000,2.565
53.96875000000,2.565
54.00000000000,2.564
54.03125000000,2.563
54.06250000000,2.563
54.09375000000,2.562
54.12500000000,2.561
54.15625000000,2.561
54.18750000000,2.560
54.21875000000,2.560
54.25000000000,2.559
54.28125000000,2.559
54.31250000000,2.559
54.34375000000,2.558
54.37500000000,2.558
54.40625000000,2.557
54.43750000000,2.557
54.46875000000,2.556
54.50000000000,2.555
54.53125000000,2.554
54.56250000000,2.553
54.59375000000,2.552
54.62500000000,2.551
54.65625000000,2.550
54.68750000000,2.550
54.71875000000,2.549
54.75000000000,2.548
54.78125000000,2.548
54.81250000000,2.547
54.84375000000,2.546
54.87500000000,2.545
54.90625000000,2.544
54.93750000000,2.544
54.96875000000,2.543
55.00000000000,2.542
55.03125000000,2.542
55.06250000000,2.541
55.09375000000,2.541
55.12500000000,2.540
55.15625000000,2.540
55.18750000000,2.539
55.21875000000,2.538
55.25000000000,2.538
55.28125000000,2.537
55.31250000000,2.536
55.34375000000,2.536
55.37500000000,2.535
55.40625000000,2.534
55.43750000000,2.533
55.46875000000,2.532
55.50000000000,2.531
55.53125000000,2.530
55.56250000000,2.529
55.59375000000,2.529
55.62500000000,2.528
55.65625000000,2.527
55.68750000000,2.526
55.71875000000,2.525
55.75000000000,2.525
55.78125000000,2.524
55.81250000000,2.523
55.84375000000,2.523
55.87500000000,2.522
55.90625000000,2.521
55.93750000000,2.520
55.96875000000,2.520
56.00000000000,2.520
56.03125000000,2.519
56.06250000000,2.518
56.09375000000,2.518
56.12500000000,2.517
56.15625000000,2.517
56.18750000000,2.516
56.21875000000,2.515
56.25000000000,2.514
56.28125000000,2.513
56.31250000000,2.513
56.34375000000,2.512
56.37500000000,2.511
56.40625000000,2.511
56.43750000000,2.510
56.46875000000,2.509
56.50000000000,2.508
56.53125000000,2.508
56.56250000000,2.507
56.59375000000,2.506
56.62500000000,2.506
56.65625000000,2.505
56.68750000000,2.505
56.71875000000,2.504
56.75000000000,2.504
56.78125000000,2.504
56.81250000000,2.503
56.84375000000,2.503
56.87500000000,2.502
56.90625000000,2.502
56.93750000000,2.501
56.96875000000,2.501
57.00000000000,2.500
57.03125000000,2.499
57.06250000000,2.498
57.09375000000,2.498
57.12500000000,2.497
57.15625000000,2.496
57.18750000000,2.496
57.21875000000,2.495
57.25000000000,2.495
57.28125000000,2.494
57.31250000000,2.494
57.34375000000,2.493
57.37500000000,2.493
57.40625000000,2.493
57.43750000000,2.492
57.46875000000,2.492
57.50000000000,2.492
57.53125000000,2.492
57.56250000000,2.491
57.59375000000,2.491
57.62500000000,2.491
57.65625000000,2.490
57.68750000000,2.490
57.71875000000,2.490
57.75000000000,2.490
57.78125000000,2.490
57.81250000000,2.490
57.84375000000,2.489
57.87500000000,2.489
57.90625000000,2.488
57.93750000000,2.488
57.96875000000,2.488
58.00000000000,2.488
58.03125000000,2.488
58.06250000000,2.488
58.09375000000,2.488
58.12500000000,2.488
58.15625000000,2.488
58.18750000000,2.489
58.21875000000,2.489
58.25000000000,2.489
58.28125000000,2.490
58.31250000000,2.490
58.34375000000,2.491
58.37500000000,2.491
58.40625000000,2.492
58.43750000000,2.492
58.46875000000,2.493
58.50000000000,2.494
58.53125000000,2.494
58.56250000000,2.495
58.59375000000,2.496
58.62500000000,2.496
58.65625000000,2.497
58.68750000000,2.497
58.71875000000,2.498
58.75000000000,2.498
58.78125000000,2.498
58.81250000000,2.498
58.84375000000,2.498
58.87500000000,2.498
58.90625000000,2.498
58.93750000000,2.498
58.96875000000,2.499
59.00000000000,2.498
59.03125000000,2.498
59.06250000000,2.498
59.09375000000,2.498
59.12500000000,2.498
59.15625000000,2.498
59.18750000000,2.498
59.21875000000,2.498
59.25000000000,2.498
59.28125000000,2.497
59.31250000000,2.497
59.34375000000,2.497
59.37500000000,2.497
59.40625000000,2.497
59.43750000000,2.496
59.46875000000,2.496
59.50000000000,2.495
59.53125000000,2.495
59.56250000000,2.495
59.59375000000,2.494
59.62500000000,2.494
59.65625000000,2.493
59.68750000000,2.492
59.71875000000,2.492
59.75000000000,2.491
59.78125000000,2.490
59.81250000000,2.489
59.84375000000,2.488
59.87500000000,2.488
59.90625000000,2.487
59.93750000000,2.486
59.96875000000,2.486
60.00000000000,2.485
60.03125000000,2.484
60.06250000000,2.483
60.09375000000,2.483
60.12500000000,2.482
60.15625000000,2.481
60.18750000000,2.480
60.21875000000,2.480
60.25000000000,2.479
60.28125000000,2.478
60.31250000000,2.478
60.34375000000,2.477
60.37500000000,2.476
60.40625000000,2.476
60.43750000000,2.475
60.46875000000,2.474
60.50000000000,2.474
60.53125000000,2.473
60.56250000000,2.472
60.59375000000,2.472
60.62500000000,2.471
60.65625000000,2.470
60.68750000000,2.468
60.71875000000,2.467
60.75000000000,2.467
60.78125000000,2.466
60.81250000000,2.465
60.84375000000,2.464
60.87500000000,2.464
60.90625000000,2.463
60.93750000000,2.462
60.96875000000,2.462
61.00000000000,2.461
61.03125000000,2.460
61.06250000000,2.460
61.09375000000,2.459
61.12500000000,2.458
61.15625000000,2.457
61.18750000000,2.457
61.21875000000,2.456
61.25000000000,2.456
61.28125000000,2.455
61.31250000000,2.454
61.34375000000,2.454
61.37500000000,2.453
61.40625000000,2.453
61.43750000000,2.452
61.46875000000,2.452
61.50000000000,2.451
61.53125000000,2.450
61.56250000000,2.450
61.59375000000,2.449
61.62500000000,2.448
61.65625000000,2.447
61.68750000000,2.447
61.71875000000,2.446
61.75000000000,2.446
61.78125000000,2.445
61.81250000000,2.444
61.84375000000,2.443
61.87500000000,2.443
61.90625000000,2.442
61.93750000000,2.442
61.96875000000,2.441
62.00000000000,2.440
62.03125000000,2.440
62.06250000000,2.439
62.09375000000,2.439
62.12500000000,2.438
62.15625000000,2.438
62.18750000000,2.437
62.21875000000,2.437
62.25000000000,2.436
62.28125000000,2.436
62.31250000000,2.435
62.34375000000,2.435
62.37500000000,2.434
62.40625000000,2.433
62.43750000000,2.433
62.46875000000,2.432
62.50000000000,2.432
62.53125000000,2.431
62.56250000000,2.430
62.59375000000,2.430
62.62500000000,2.429
62.65625000000,2.428
62.68750000000,2.428
62.71875000000,2.427
62.75000000000,2.427
62.78125000000,2.426
62.81250000000,2.425
62.84375000000,2.425
62.87500000000,2.424
62.90625000000,2.424
62.93750000000,2.423
62.96875000000,2.423
63.00000000000,2.422
63.03125000000,2.422
63.06250000000,2.422
63.09375000000,2.421
63.12500000000,2.420
63.15625000000,2.420
63.18750000000,2.420
63.21875000000,2.419
63.25000000000,2.419
63.28125000000,2.418
63.31250000000,2.418
63.34375000000,2.417
63.37500000000,2.416
63.40625000000,2.416
63.43750000000,2.415
63.46875000000,2.414
63.50000000000,2.414
63.53125000000,2.413
63.56250000000,2.412
63.59375000000,2.412
63.62500000000,2.411
63.65625000000,2.410
63.68750000000,2.410
63.71875000000,2.409
63.75000000000,2.409
63.78125000000,2.408
63.81250000000,2.408
63.84375000000,2.407
63.87500000000,2.407
63.90625000000,2.407
63.93750000000,2.406
63.96875000000,2.406
64.00000000000,2.405
64.03125000000,2.405
64.06250000000,2.404
64.09375000000,2.404
64.12500000000,2.403
64.15625000000,2.403
64.18750000000,2.403
64.21875000000,2.402
64.25000000000,2.401
64.28125000000,2.401
64.31250000000,2.400
64.34375000000,2.399
64.37500000000,2.398
64.40625000000,2.398
64.43750000000,2.397
64.46875000000,2.397
64.50000000000,2.396
64.53125000000,2.395
64.56250000000,2.395
64.59375000000,2.394
64.62500000000,2.394
64.65625000000,2.393
64.68750000000,2.392
64.71875000000,2.392
64.75000000000,2.392
64.78125000000,2.391
64.81250000000,2.391
64.84375000000,2.390
64.87500000000,2.389
64.90625000000,2.389
64.93750000000,2.389
64.96875000000,2.388
65.00000000000,2.387
65.03125000000,2.387
65.06250000000,2.386
65.09375000000,2.385
65.12500000000,2.385
65.15625000000,2.384
65.18750000000,2.384
65.21875000000,2.383
65.25000000000,2.383
65.28125000000,2.382
65.31250000000,2.382
65.34375000000,2.381
65.37500000000,2.381
65.40625000000,2.380
65.43750000000,2.380
65.46875000000,2.379
65.50000000000,2.379
65.53125000000,2.378
65.56250000000,2.377
65.59375000000,2.377
65.62500000000,2.376
65.65625000000,2.376
65.68750000000,2.375
65.71875000000,2.375
65.75000000000,2.374
65.78125000000,2.374
65.81250000000,2.373
65.84375000000,2.373
65.87500000000,2.372
65.90625000000,2.372
65.93750000000,2.371
65.96875000000,2.370
66.00000000000,2.370
66.03125000000,2.369
66.06250000000,2.369
66.09375000000,2.368
66.12500000000,2.368
66.15625000000,2.367
66.18750000000,2.366
66.21875000000,2.366
66.25000000000,2.365
66.28125000000,2.365
66.31250000000,2.364
66.34375000000,2.364
66.37500000000,2.363
66.40625000000,2.363
66.43750000000,2.363
66.46875000000,2.362
66.50000000000,2.362
66.53125000000,2.361
66.56250000000,2.361
66.59375000000,2.360
66.62500000000,2.360
66.65625000000,2.359
66.68750000000,2.358
66.71875000000,2.358
66.75000000000,2.357
66.78125000000,2.357
66.81250000000,2.356
66.84375000000,2.356
66.87500000000,2.355
66.90625000000,2.354
66.93750000000,2.354
66.96875000000,2.353
67.00000000000,2.353
67.03125000000,2.352
67.06250000000,2.352
67.09375000000,2.351
67.12500000000,2.351
67.15625000000,2.350
67.18750000000,2.350
67.21875000000,2.350
67.25000000000,2.350
67.28125000000,2.349
67.31250000000,2.349
67.34375000000,2.349
67.37500000000,2.350
67.40625000000,2.350
67.43750000000,2.350
67.46875000000,2.350
67.50000000000,2.350
67.53125000000,2.350
67.56250000000,2.351
67.59375000000,2.351
67.62500000000,2.352
67.65625000000,2.352
67.68750000000,2.353
67.71875000000,2.354
67.75000000000,2.355
67.78125000000,2.356
67.81250000000,2.357
67.84375000000,2.359
67.87500000000,2.360
67.90625000000,2.362
67.93750000000,2.363
67.96875000000,2.364
68.00000000000,2.366
68.03125000000,2.368
68.06250000000,2.369
68.09375000000,2.371
68.12500000000,2.372
68.15625000000,2.374
68.18750000000,2.376
68.21875000000,2.378
68.25000000000,2.380
68.28125000000,2.381
68.31250000000,2.383
68.34375000000,2.385
68.37500000000,2.386
68.40625000000,2.387
68.43750000000,2.388
68.46875000000,2.389
68.50000000000,2.390
68.53125000000,2.391
68.56250000000,2.391
68.59375000000,2.392
68.62500000000,2.393
68.65625000000,2.394
68.68750000000,2.394
68.71875000000,2.395
68.75000000000,2.396
68.78125000000,2.396
68.81250000000,2.396
68.84375000000,2.397
68.87500000000,2.397
68.90625000000,2.397
68.93750000000,2.398
68.96875000000,2.398
69.00000000000,2.398
69.03125000000,2.398
69.06250000000,2.398
69.09375000000,2.398
69.12500000000,2.398
69.15625000000,2.398
69.18750000000,2.398
69.21875000000,2.397
69.25000000000,2.397
69.28125000000,2.397
69.31250000000,2.396
69.34375000000,2.396
69.37500000000,2.395
69.40625000000,2.394
69.43750000000,2.393
69.46875000000,2.392
69.50000000000,2.392
69.53125000000,2.391
69.56250000000,2.390
69.59375000000,2.389
69.62500000000,2.388
69.65625000000,2.387
69.68750000000,2.386
69.71875000000,2.385
69.75000000000,2.384
69.78125000000,2.383
69.81250000000,2.383
69.84375000000,2.382
69.87500000000,2.381
69.90625000000,2.380
69.93750000000,2.379
69.96875000000,2.378
70.00000000000,2.378
70.03125000000,2.377
70.06250000000,2.376
70.09375000000,2.376
70.12500000000,2.375
70.15625000000,2.374
70.18750000000,2.373
70.21875000000,2.373
70.25000000000,2.372
70.28125000000,2.371
70.31250000000,2.371
70.34375000000,2.370
70.37500000000,2.369
70.40625000000,2.368
70.43750000000,2.367
70.46875000000,2.367
70.50000000000,2.366
70.53125000000,2.365
70.56250000000,2.364
70.59375000000,2.364
70.62500000000,2.363
70.65625000000,2.363
70.68750000000,2.362
70.71875000000,2.361
70.75000000000,2.361
70.78125000000,2.360
70.81250000000,2.360
70.84375000000,2.359
70.87500000000,2.359
70.90625000000,2.358
70.93750000000,2.358
70.96875000000,2.357
71.00000000000,2.356
71.03125000000,2.356
71.06250000000,2.355
71.09375000000,2.355
71.12500000000,2.354
71.15625000000,2.354
71.18750000000,2.353
71.21875000000,2.353
71.25000000000,2.352
71.28125000000,2.352
71.31250000000,2.351
71.34375000000,2.351
71.37500000000,2.350
71.40625000000,2.350
71.43750000000,2.349
71.46875000000,2.348
71.50000000000,2.348
71.53125000000,2.347
71.56250000000,2.347
71.59375000000,2.346
71.62500000000,2.346
71.65625000000,2.345
71.68750000000,2.344
71.71875000000,2.344
71.75000000000,2.343
71.78125000000,2.343
71.81250000000,2.342
71.84375000000,2.342
71.87500000000,2.341
71.90625000000,2.341
71.93750000000,2.341
71.96875000000,2.340
72.00000000000,2.340
72.03125000000,2.339
72.06250000000,2.339
72.09375000000,2.338
72.12500000000,2.337
72.15625000000,2.337
72.18750000000,2.336
72.21875000000,2.336
72.25000000000,2.335
72.28125000000,2.335
72.31250000000,2.335
72.34375000000,2.334
72.37500000000,2.334
72.40625000000,2.333
72.43750000000,2.332
72.46875000000,2.332
72.50000000000,2.331
72.53125000000,2.331
72.56250000000,2.330
72.59375000000,2.330
72.62500000000,2.329
72.65625000000,2.328
72.68750000000,2.328
72.71875000000,2.327
72.75000000000,2.326
72.78125000000,2.326
72.81250000000,2.325
72.84375000000,2.325
72.87500000000,2.324
72.90625000000,2.323
72.93750000000,2.323
72.96875000000,2.322
73.00000000000,2.322
73.03125000000,2.321
73.06250000000,2.321
73.09375000000,2.320
73.12500000000,2.320
73.15625000000,2.319
73.18750000000,2.319
73.21875000000,2.318
73.25000000000,2.318
73.28125000000,2.317
73.31250000000,2.317
73.34375000000,2.316
73.37500000000,2.316
73.40625000000,2.315
73.43750000000,2.314
73.46875000000,2.314
73.50000000000,2.313
73.53125000000,2.313
73.56250000000,2.312
73.59375000000,2.311
73.62500000000,2.311
73.65625000000,2.310
73.68750000000,2.310
73.71875000000,2.309
73.75000000000,2.308
73.78125000000,2.308
73.81250000000,2.307
73.84375000000,2.307
73.87500000000,2.306
73.90625000000,2.305
73.93750000000,2.305
73.96875000000,2.304
74.00000000000,2.304
74.03125000000,2.303
74.06250000000,2.303
74.09375000000,2.303
74.12500000000,2.302
74.15625000000,2.302
74.18750000000,2.301
74.21875000000,2.301
74.25000000000,2.300
74.28125000000,2.299
74.31250000000,2.299
74.34375000000,2.298
74.37500000000,2.298
74.40625000000,2.298
74.43750000000,2.297
74.46875000000,2.297
74.50000000000,2.296
74.53125000000,2.296
74.56250000000,2.296
74.59375000000,2.295
74.62500000000,2.295
74.65625000000,2.295
74.68750000000,2.294
74.71875000000,2.294
74.75000000000,2.293
74.78125000000,2.293
74.81250000000,2.293
74.84375000000,2.293
74.87500000000,2.293
74.90625000000,2.292
74.93750000000,2.292
74.96875000000,2.292
75.00000000000,2.292
75.03125000000,2.292
75.06250000000,2.292
75.09375000000,2.291
75.12500000000,2.291
75.15625000000,2.291
75.18750000000,2.291
75.21875000000,2.291
75.25000000000,2.291
75.28125000000,2.291
75.31250000000,2.292
75.34375000000,2.292
75.37500000000,2.292
75.40625000000,2.292
75.43750000000,2.292
75.46875000000,2.293
75.50000000000,2.293
75.53125000000,2.293
75.56250000000,2.294
75.59375000000,2.294
75.62500000000,2.295
75.65625000000,2.295
75.68750000000,2.296
75.71875000000,2.296
75.75000000000,2.297
75.78125000000,2.297
75.81250000000,2.298
75.84375000000,2.298
75.87500000000,2.299
75.90625000000,2.299
75.93750000000,2.299
75.96875000000,2.299
76.00000000000,2.299
76.03125000000,2.299
76.06250000000,2.298
76.09375000000,2.299
76.12500000000,2.299
76.15625000000,2.299
76.18750000000,2.299
76.21875000000,2.299
76.25000000000,2.298
76.28125000000,2.298
76.31250000000,2.298
76.34375000000,2.298
76.37500000000,2.298
76.40625000000,2.297
76.43750000000,2.297
76.46875000000,2.297
76.50000000000,2.297
76.53125000000,2.297
76.56250000000,2.296
76.59375000000,2.296
76.62500000000,2.296
76.65625000000,2.295
76.68750000000,2.295
76.71875000000,2.295
76.75000000000,2.294
76.78125000000,2.293
76.81250000000,2.293
76.84375000000,2.292
76.87500000000,2.291
76.90625000000,2.290
76.93750000000,2.290
76.96875000000,2.289
77.00000000000,2.288
77.03125000000,2.288
77.06250000000,2.287
77.09375000000,2.286
77.12500000000,2.286
77.15625000000,2.285
77.18750000000,2.284
77.21875000000,2.283
77.25000000000,2.283
77.28125000000,2.282
77.31250000000,2.282
77.34375000000,2.281
77.37500000000,2.281
77.40625000000,2.280
77.43750000000,2.280
77.46875000000,2.279
77.50000000000,2.279
77.53125000000,2.278
77.56250000000,2.278
77.59375000000,2.277
77.62500000000,2.277
77.65625000000,2.276
77.68750000000,2.275
77.71875000000,2.275
77.75000000000,2.274
77.78125000000,2.273
77.81250000000,2.272
77.84375000000,2.272
77.87500000000,2.271
77.90625000000,2.271
77.93750000000,2.270
77.96875000000,2.269
78.00000000000,2.269
78.03125000000,2.268
78.06250000000,2.267
78.09375000000,2.267
78.12500000000,2.266
78.15625000000,2.266
78.18750000000,2.265
78.21875000000,2.265
78.25000000000,2.264
78.28125000000,2.264
78.31250000000,2.264
78.34375000000,2.263
78.37500000000,2.263
78.40625000000,2.262
78.43750000000,2.262
78.46875000000,2.261
